time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
269900,2019-08-16 21:59:53,37.9447491805149,-91.7611201958188,99.409452,,,1205.8433056474,12.0347372,145.415687068,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.842536,6.934514,0,140.4, -15, 3,0,1,1684,1176,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1205.8433056474,99.409452,6,P-GPS,
270000,2019-08-16 21:59:54,37.944745171027,-91.7611166022429,99.409452,,,1205.8433056474,12.0347372,143.767393052,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.842536,6.934514,0,140.4, -14.3, 3.1,0,1,1684,1176,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1205.8433056474,99.409452,6,P-GPS,
270100,2019-08-16 21:59:54,37.9447411722132,-91.7611127327502,99.737536,,,1206.1713896474,12.0347372,142.056763076,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.842536,6.934514,0,140.5, -14.5, 3.7,0,1,1684,1176,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
270200,2019-08-16 21:59:54,37.9447371270712,-91.7611091862758,99.737536,,,1206.1713896474,12.0347372,140.419952,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.842536,6.934514,0,140.5, -14.7, 3.5,0,1,1684,1176,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
270300,2019-08-16 21:59:54,37.9447328968233,-91.7611057480393,99.737536,,,1206.1713896474,12.1018454,138.779532,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.71082,0,140.5, -14.7, 2.7,0,1,1684,1183,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
270400,2019-08-16 21:59:54,37.9447288089514,-91.7611022945512,99.737536,,,1206.1713896474,12.1018454,137.166342972,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.71082,0,140.5, -15.5, 3,0,1,1684,1179,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
270500,2019-08-16 21:59:54,37.9447248434098,-91.7610989652043,99.737536,,,1206.1713896474,12.1018454,135.611224812,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.71082,0,140.5, -15.1, 2.2,0,1,1684,1158,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
270600,2019-08-16 21:59:54,37.9447207404434,-91.7610955678768,99.737536,,,1206.1713896474,11.967629,134.018376992,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.487126,0,140.4, -15.4, 2.1,0,1,1684,1158,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
270700,2019-08-16 21:59:54,37.944716539579,-91.7610920990727,99.409452,,,1205.8433056474,11.967629,132.39501736,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.487126,0,140.5, -15.2, 2.4,0,1,1684,1102,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1205.8433056474,99.409452,6,P-GPS,
270800,2019-08-16 21:59:54,37.9447124185203,-91.7610887187571,99.737536,,,1206.1713896474,11.967629,130.81365248,16,5,11.616,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.487126,0,140.5, -15, 2.2,0,1,1684,1102,1024,1024,140.8,-21.7,70,3.888,3.869,3.859,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
270900,2019-08-16 21:59:54,37.9447083053942,-91.7610851005876,99.737536,,,1206.1713896474,11.967629,129.179137992,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.487126,0,140.5, -14.9, 1.8,0,1,1684,1098,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
271000,2019-08-16 21:59:55,37.9447042074823,-91.7610817262466,99.737536,,,1206.1713896474,11.967629,127.614177312,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-10.06623,6.487126,0,140.5, -14.9, 1.5,0,1,1684,1089,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
271100,2019-08-16 21:59:55,37.9446998861805,-91.7610782995465,100.06562,,,1206.4994736474,11.7886738,126.003612956,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.842536,6.487126,0,140.6, -14.8, 1.3,0,1,1684,1089,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271200,2019-08-16 21:59:55,37.9446958176518,-91.761074944498,100.06562,,,1206.4994736474,11.7886738,124.460633904,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.842536,6.487126,0,140.6, -14.9, 1.3,0,1,1684,1089,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271300,2019-08-16 21:59:55,37.944692175369,-91.7610718253264,100.06562,,,1206.4994736474,11.6097186,123.055122048,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.618842,6.487126,0,140.6, -15, 1.3,0,1,1684,1080,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271400,2019-08-16 21:59:55,37.9446882047132,-91.7610685177705,100.06562,,,1206.4994736474,11.6097186,121.552169244,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.618842,6.263432,0,140.6, -14.9, 1.1,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271500,2019-08-16 21:59:55,37.9446844346004,-91.7610651978743,100.06562,,,1206.4994736474,11.6097186,120.084321428,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.618842,6.487126,0,140.7, -14.9, 0.8,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271600,2019-08-16 21:59:55,37.944680555264,-91.7610618942725,100.06562,,,1206.4994736474,11.408394,118.609255764,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.395148,6.487126,0,140.7, -14.9, 1.3,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271700,2019-08-16 21:59:55,37.9446767922614,-91.7610586546748,100.06562,,,1206.4994736474,11.296547,117.174872516,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.395148,6.263432,0,140.6, -14.9, 1.4,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271800,2019-08-16 21:59:56,37.9446729769343,-91.7610553696051,100.06562,,,1206.4994736474,11.296547,115.727037824,16,5,11.621,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.395148,6.263432,0,140.6, -14.9, 1.1,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.89,3.871,3.86,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
271900,2019-08-16 21:59:56,37.9446693314816,-91.7610520810804,100.06562,,,1206.4994736474,11.296547,114.310043028,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.171454,6.263432,0,140.6, -14.6, 1.1,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
272000,2019-08-16 21:59:56,37.9446655820229,-91.7610487959026,100.393704,,,1206.8275576474,11.0952224,112.884518048,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.171454,6.263432,0,140.6, -14.6, 0.6,0,1,1684,1078,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
272100,2019-08-16 21:59:56,37.9446617761961,-91.7610454731169,100.393704,,,1206.8275576474,11.0952224,111.447182044,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.171454,6.263432,0,140.7, -15, 1.2,0,1,1684,1078,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
272200,2019-08-16 21:59:56,37.9446580752151,-91.7610421782918,100.393704,,,1206.8275576474,11.0952224,110.039701684,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-9.171454,6.263432,0,140.7, -14.9, 1.5,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
272300,2019-08-16 21:59:56,37.9446544753112,-91.7610388569188,100.393704,,,1206.8275576474,10.9162672,108.646000852,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.263432,0,140.7, -14.7, 1.2,0,1,1684,1077,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
272400,2019-08-16 21:59:56,37.9446508272374,-91.7610355859708,100.06562,,,1206.4994736474,10.9162672,107.26542338,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.263432,0,140.7, -14.6, 1.1,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
272500,2019-08-16 21:59:56,37.9446470876986,-91.7610324862872,100.06562,,,1206.4994736474,10.9162672,105.925528324,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.263432,0,140.7, -14.7, 1,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
272600,2019-08-16 21:59:56,37.9446434577602,-91.761029264244,100.06562,,,1206.4994736474,10.9162672,104.575462664,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.263432,0,140.8, -14.8, 1.1,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
272700,2019-08-16 21:59:56,37.9446399061455,-91.7610259727865,100.06562,,,1206.4994736474,10.8044202,103.224740836,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.039738,0,140.8, -14.9, 1.2,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
272800,2019-08-16 21:59:56,37.9446362931945,-91.7610227941514,100.06562,,,1206.4994736474,10.8044202,101.903874652,16,5,11.58,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.039738,0,140.8, -15, 1.2,0,1,1684,1079,1024,1024,140.8,-21.7,70,3.877,3.857,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
272900,2019-08-16 21:59:56,37.9446326212546,-91.7610197746582,100.06562,,,1206.4994736474,10.8044202,100.627299808,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.039738,0.223694,140.7, -14.9, 1.2,0,1,1684,1061,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273000,2019-08-16 21:59:57,37.944628984437,-91.7610166752349,99.737536,,,1206.1713896474,10.8044202,99.34219478,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.039738,0,140.7, -14.8, 0.8,0,1,1684,1054,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
273100,2019-08-16 21:59:57,37.9446252464446,-91.7610134098274,100.06562,,,1206.4994736474,10.8044202,98.009517572,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,6.039738,0,140.7, -14.6, 0.4,0,1,1684,1053,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273200,2019-08-16 21:59:57,37.9446215893117,-91.7610103305878,100.06562,,,1206.4994736474,10.6702038,96.746722256,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,5.816044,0,140.7, -15.3, 0.2,0,1,1684,1048,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273300,2019-08-16 21:59:57,37.9446179074257,-91.7610073994964,100.06562,,,1206.4994736474,10.6702038,95.531827204,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,5.816044,0,140.8, -15, 0,0,1,1684,1047,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273400,2019-08-16 21:59:57,37.9446142759154,-91.7610043762007,100.06562,,,1206.4994736474,10.6702038,94.308073884,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,5.816044,0,140.8, -14.6, 0,0,1,1684,1047,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273500,2019-08-16 21:59:57,37.9446106902786,-91.7610013095617,100.06562,,,1206.4994736474,10.6702038,93.088257572,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.94776,5.816044,0,140.8, -15, 0.1,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273600,2019-08-16 21:59:57,37.9446070911201,-91.7609982980417,100.06562,,,1206.4994736474,10.4912486,91.89304756,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.724066,5.816044,0,140.8, -15, -0.4,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273700,2019-08-16 21:59:57,37.9446030756698,-91.7609950216406,100.06562,,,1206.4994736474,10.4912486,90.596131508,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.724066,5.816044,0,140.7, -15.1, -0.3,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273800,2019-08-16 21:59:57,37.9445994971607,-91.7609919651479,100.06562,,,1206.4994736474,10.4912486,89.415357192,16,5,11.588,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.724066,5.816044,0,140.6, -15.1, -0.4,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.88,3.86,3.848,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
273900,2019-08-16 21:59:57,37.944596231506,-91.7609890850248,100.06562,,,1206.4994736474,10.289924,88.323165556,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.500372,5.816044,0,140.6, -15.3, -0.4,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
274000,2019-08-16 21:59:58,37.9445927792464,-91.7609860005058,99.737536,,,1206.1713896474,10.4241404,87.16863796,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.500372,6.039738,0,140.6, -15.5, 0,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
274100,2019-08-16 21:59:58,37.9445896105267,-91.7609828309739,99.737536,,,1206.1713896474,10.2451852,86.024280968,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.276678,6.039738,0,140.7, -15.2, 0.4,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
274200,2019-08-16 21:59:58,37.9445862719046,-91.7609797022864,99.737536,,,1206.1713896474,10.06623,84.889110328,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.052984,6.039738,0,140.7, -14.9, 0.6,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
274300,2019-08-16 21:59:58,37.9445830292213,-91.7609764775709,99.737536,,,1206.1713896474,10.06623,83.745737588,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.052984,6.039738,0,140.7, -14.8, 0.2,0,1,1684,1045,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
274400,2019-08-16 21:59:58,37.9445797709769,-91.7609733185325,99.737536,,,1206.1713896474,10.06623,82.63123624,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-8.052984,6.039738,0,140.6, -15.2, 0.4,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
274500,2019-08-16 21:59:58,37.9445765936267,-91.7609700826503,99.737536,,,1206.1713896474,10.06623,81.512141716,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.82929,6.039738,0,140.6, -15.3, 0.4,0,1,1684,1046,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.1713896474,99.737536,6,P-GPS,
274600,2019-08-16 21:59:58,37.9445734185496,-91.7609668783353,100.06562,,,1206.4994736474,9.8872748,80.414044568,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.82929,6.039738,0,140.7, -15.2, 0.5,0,1,1684,1043,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
274700,2019-08-16 21:59:58,37.9445702251926,-91.7609635003878,100.06562,,,1206.4994736474,9.842536,79.27821776,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.605596,6.263432,0,140.7, -14.8, 0.3,0,1,1684,1043,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
274800,2019-08-16 21:59:58,37.9445671066879,-91.7609602191418,100.06562,,,1206.4994736474,9.842536,78.186354208,16,5,11.573,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.605596,6.263432,0,140.7, -14.9, 0.3,0,1,1684,1042,1024,1024,140.8,-21.7,70,3.872,3.855,3.846,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
274900,2019-08-16 21:59:58,37.9445640370701,-91.7609569212536,100.06562,,,1206.4994736474,9.842536,77.10466126,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.605596,6.263432,0,140.7, -15.4, 1,0,1,1684,1042,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
275000,2019-08-16 21:59:59,37.9445609726721,-91.7609535997931,100.06562,,,1206.4994736474,9.842536,76.029529992,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.605596,6.263432,0,140.8, -15, 1.3,0,1,1684,1042,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
275100,2019-08-16 21:59:59,37.9445578899649,-91.7609502863281,100.06562,,,1206.4994736474,9.6859502,74.969490588,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.381902,6.263432,0,140.8, -15.3, 1.1,0,1,1684,1042,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
275200,2019-08-16 21:59:59,37.9445548730067,-91.7609469662578,100.06562,,,1206.4994736474,9.6859502,73.923558796,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.381902,6.263432,0.223694,140.7, -15.7, 0.7,0,1,1684,1042,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
275300,2019-08-16 21:59:59,37.944551846749,-91.7609435174411,100.06562,,,1206.4994736474,9.8201666,72.854661124,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.381902,6.487126,0.223694,140.7, -15.4, 0.5,0,1,1684,1042,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
275400,2019-08-16 21:59:59,37.9445488988959,-91.7609401611325,100.06562,,,1206.4994736474,9.8201666,71.828414372,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,6.487126,0.223694,140.7, -15, 0.6,0,1,1684,1041,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
275500,2019-08-16 21:59:59,37.9445465452699,-91.7609373687165,100.393704,,,1206.8275576474,9.6635808,70.987206996,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,6.487126,0,140.7, -14.3, 0.4,0,1,1684,1037,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
275600,2019-08-16 21:59:59,37.9445437163244,-91.7609340301147,100.393704,,,1206.8275576474,9.6635808,69.994096728,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,6.487126,0,140.7, -13.6, 1,0,1,1684,1037,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
275700,2019-08-16 21:59:59,37.9445402537036,-91.7609300690905,100.393704,,,1206.8275576474,9.4846256,68.834319788,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-6.934514,6.487126,0,140.8, -14.3, 1.7,0,1,1684,1037,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
275800,2019-08-16 21:59:59,37.9445374011239,-91.7609267433501,100.393704,,,1206.8275576474,9.3504092,67.877954928,16,5,11.571,1227.1687656474,120.734912,18.5889714,1433.16277552,-6.934514,6.263432,0,140.8, -15, 1.5,0,1,1684,1033,1024,1024,140.8,-21.7,70,3.873,3.854,3.844,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
275900,2019-08-16 21:59:59,37.9445345802286,-91.7609234248661,100.393704,,,1206.8275576474,9.3504092,66.939634688,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,6.263432,0,140.9, -14.8, 1.3,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
276000,2019-08-16 22:00:00,37.9445316983426,-91.7609201977171,100.393704,,,1206.8275576474,9.3727786,66.04494962,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,6.039738,0,140.9, -15, 1,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
276100,2019-08-16 22:00:00,37.9445286738745,-91.7609173525186,100.393704,,,1206.8275576474,9.3727786,65.281170068,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,6.039738,0,140.9, -15, 0.6,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.8275576474,100.393704,6,P-GPS,
276200,2019-08-16 22:00:00,37.9445257596994,-91.7609142477731,100.06562,,,1206.4994736474,9.2161928,64.459647732,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,5.816044,0.223694,140.8, -15, 0.6,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
276300,2019-08-16 22:00:00,37.9445227687022,-91.7609113018645,100.06562,,,1206.4994736474,9.2161928,63.706038784,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,5.816044,0.223694,140.8, -14.8, 0.5,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
276400,2019-08-16 22:00:00,37.9445198243201,-91.7609083084746,100.06562,,,1206.4994736474,9.0819764,62.958663432,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,5.59235,0,140.8, -15, 0.3,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
276500,2019-08-16 22:00:00,37.9445167666823,-91.7609054448526,100.06562,,,1206.4994736474,9.0819764,62.274608292,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.158208,5.59235,0,140.9, -14.8, 0,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
276600,2019-08-16 22:00:00,37.944513797654,-91.7609025424066,100.06562,,,1206.4994736474,9.2609316,61.598755252,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.381902,5.59235,0,140.9, -15, 0.1,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
276700,2019-08-16 22:00:00,37.944510800221,-91.7608998805303,100.06562,,,1206.4994736474,9.1267152,61.015749984,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.381902,5.368656,0,140.8, -14.8, 0,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
276800,2019-08-16 22:00:00,37.9445078147912,-91.7608970652156,100.06562,,,1206.4994736474,9.1267152,60.412731592,16,5,11.528,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.381902,5.368656,0,140.8, -14.6, 0,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.861,3.84,3.827,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
276900,2019-08-16 22:00:00,37.9445047360043,-91.7608941786946,100.06562,,,1206.4994736474,9.1267152,59.82119614,16,5,11.553,1227.1687656474,120.734912,18.5889714,1433.16277552,-7.381902,5.368656,0,140.8, -14.8, -0.3,0,1,1684,1024,1024,1024,140.8,-21.7,70,3.868,3.847,3.838,0,0,0,0,32,1206.4994736474,100.06562,6,P-GPS,
